Date,Close,High,Low,Open,Simple_Return,Log_Return,Price_Change,Daily_Range,Pct_Range,Rolling_Mean_20,Rolling_STD_20,Z_Score_20,Raw_Signal,Execution_Signal,Position
2013-01-25,6074.64990234375,6080.5498046875,6014.4501953125,6024.5,0.009187005871120979,0.009145062029183172,50.14990234375,66.099609375,0.010881221212352852,,,,,,
2013-01-28,6074.7998046875,6088.39990234375,6061.39990234375,6082.10009765625,2.467670502159791e-05,2.4676400556721332e-05,-7.30029296875,27.0,0.004444590911319576,,,,,,
2013-01-29,6049.89990234375,6111.7998046875,6042.4501953125,6064.7001953125,-0.004098884431473215,-0.004107307883982924,-14.80029296875,69.349609375,0.01146293500626907,6024.5174560546875,38.56243810894369,0.658216843482612,0.0,,
2013-01-30,6055.75,6071.9501953125,6044.14990234375,6065.0,0.0009669742889437671,0.0009665070704739352,-9.25,27.80029296875,0.004590726659579738,6027.6424560546875,38.42742751184235,0.7314448498185436,0.0,0.0,0.0
2013-01-31,6034.75,6058.0498046875,6025.14990234375,6045.64990234375,-0.003467778557569301,-0.003473805238461769,-10.89990234375,32.89990234375,0.005451742382658768,6028.904956054687,38.214193328091504,0.1529547907796853,0.0,0.0,0.0
2013-02-01,5998.89990234375,6052.9501953125,5983.2001953125,6040.9501953125,-0.005940610241724986,-0.005958325862656894,-42.05029296875,69.75,0.011627131830079197,6028.042456054687,38.70869655492614,-0.7528683811294183,0.0,0.0,0.0
2013-02-04,5987.25,6038.5,5981.25,6025.2001953125,-0.0019420064567502449,-0.0019438945962046322,-37.9501953125,57.25,0.009561985886675853,6027.9849609375,38.77148089370297,-1.050642379360742,0.0,0.0,0.0
2013-02-05,5956.89990234375,5970.35009765625,5946.89990234375,5948.2001953125,-0.00506912149254668,-0.005082013073346008,8.69970703125,23.4501953125,0.003936644176826522,6025.744946289063,41.56362923084008,-1.6563771070845248,0.0,0.0,0.0
2013-02-06,5959.2001953125,5990.89990234375,5953.14990234375,5988.0498046875,0.0003861560554081489,0.0003860815163471072,-28.849609375,37.75,0.006334742710891657,6025.129956054688,42.489190976429235,-1.5516831275691279,0.0,0.0,0.0
2013-02-07,5938.7998046875,5978.5,5927.60009765625,5936.4501953125,-0.0034233437300943415,-0.003429216778715081,2.349609375,50.89990234375,0.008570738872789526,6023.637451171875,45.02609933091133,-1.8841882318269625,0.0,0.0,0.0
2013-02-08,5903.5,5953.7001953125,5883.64990234375,5929.10009765625,-0.005943929051058117,-0.005961664511139566,-25.60009765625,70.05029296875,0.011865891923223511,6021.2474609375,50.05558689410515,-2.352334039886505,1.0,0.0,0.0
2013-02-11,5897.85009765625,5924.14990234375,5879.10009765625,5920.0498046875,-0.0009570428294656264,-0.0009575010873592933,-22.19970703125,45.0498046875,0.007638343454236378,6014.937475585937,57.13714417199054,-2.0492339900159915,1.0,1.0,1.0
2013-02-12,5922.5,5927.64990234375,5886.4501953125,5894.35009765625,0.004179472508727411,0.004170762773135264,28.14990234375,41.19970703125,0.00695647227205572,6008.232470703125,59.797105476436805,-1.4337227533012933,1.0,1.0,1.0
2013-02-13,5932.9501953125,5969.5,5922.9501953125,5943.14990234375,0.0017644905550864287,0.001762935670411124,-10.19970703125,46.5498046875,0.00784597934502771,6004.7874755859375,62.123607310016496,-1.1563604140845636,1.0,1.0,1.0
2013-02-14,5896.9501953125,5940.2001953125,5884.5498046875,5933.2001953125,-0.006067807551872417,-0.006086291505428713,-36.25,55.650390625,0.00943714781061516,5997.674975585937,65.99856447073857,-1.5261662292381393,1.0,1.0,1.0
2013-02-15,5887.39990234375,5899.9501953125,5853.89990234375,5869.9501953125,-0.0016195308850228685,-0.0016208437428339576,17.44970703125,46.05029296875,0.007821838796854545,5988.824975585938,68.40372629873805,-1.4827419313274899,1.0,1.0,1.0
2013-02-18,5898.2001953125,5911.0,5878.4501953125,5888.64990234375,0.0018344758548591855,0.001832795259055871,9.55029296875,32.5498046875,0.005518599506569553,5979.6199951171875,67.54452701929365,-1.20542408686096,1.0,1.0,1.0
2013-02-19,5939.7001953125,5947.5498046875,5883.14990234375,5900.2001953125,0.007036044662061647,0.0070114071991698905,39.5,64.39990234375,0.010842281634782375,5974.180004882813,66.07024369791269,-0.5218659360174568,1.0,1.0,1.0
2013-02-20,5943.0498046875,5971.0,5937.5498046875,5966.2998046875,0.0005639357652500454,0.0005637768132327255,-23.25,33.4501953125,0.0056284561650680786,5968.617504882813,63.607076676050724,-0.40196313887412793,0.0,1.0,1.0
2013-02-21,5852.25,5921.14990234375,5844.39990234375,5909.64990234375,-0.015278317980085387,-0.01539623406156752,-57.39990234375,76.75,0.013114614037336067,5960.2625,67.45088737798957,-1.6013503187097613,0.0,0.0,0.0
2013-02-22,5850.2998046875,5873.7998046875,5835.7998046875,5837.9501953125,-0.0003332385514118741,-0.00033329408771618207,12.349609375,38.0,0.006495393615478106,5949.044995117188,66.06754525444178,-1.4946096460735228,0.0,0.0,0.0
2013-02-25,5854.75,5878.39990234375,5825.0,5870.5498046875,0.0007606781636959603,0.000760388994695336,-15.7998046875,53.39990234375,0.009120782671121739,5938.042504882813,62.234559839513096,-1.3383641677165032,0.0,0.0,0.0
2013-02-26,5761.35009765625,5838.85009765625,5748.60009765625,5838.2998046875,-0.01595284211003889,-0.016081458393314825,-76.94970703125,90.25,0.015664731090845218,5923.615014648438,68.10778927764117,-2.382472235748476,1.0,0.0,0.0
2013-02-27,5796.89990234375,5818.2001953125,5749.7001953125,5784.89990234375,0.006170394800684376,0.006151435864131232,12.0,68.5,0.011816660828023734,5910.672509765625,66.24581215171385,-1.7174309398051806,1.0,1.0,1.0
2013-02-28,5693.0498046875,5849.89990234375,5671.89990234375,5834.35009765625,-0.017914764685562745,-0.018077176721828157,-141.30029296875,178.0,0.03126619406235296,5893.5875,75.91827736870182,-2.6414942786251046,1.0,1.0,1.0
2013-03-01,5719.7001953125,5739.4501953125,5679.89990234375,5702.4501953125,0.004681215084936907,0.004670292272359843,17.25,59.55029296875,0.010411436077987725,5879.627514648438,81.03169644870496,-1.973639036882013,1.0,1.0,1.0
2013-03-04,5698.5,5712.0,5663.60009765625,5704.7001953125,-0.0037065221232879253,-0.003713408297517434,-6.2001953125,48.39990234375,0.008493446054882864,5865.190014648438,86.39332632675382,-1.9294316093119106,1.0,1.0,1.0
2013-03-05,5784.25,5790.10009765625,5722.39990234375,5722.4501953125,0.01504781960164947,0.014935724292001495,61.7998046875,67.7001953125,0.01170423050741237,5856.55751953125,85.36685936328152,-0.8470209642309002,1.0,1.0,1.0
2013-03-06,5818.60009765625,5828.7001953125,5795.0498046875,5816.39990234375,0.005938556883995361,0.005920993156224326,2.2001953125,33.650390625,0.0057832451208589646,5849.527514648437,82.19980166587348,-0.37624685662748153,0.0,1.0,1.0
2013-03-07,5863.2998046875,5878.0,5801.2998046875,5801.2998046875,0.007682209858219213,0.007652851943975546,62.0,76.7001953125,0.013081404306015686,5845.752514648438,79.57600213115403,0.22050982166886904,0.0,0.0,0.0
2013-03-08,5945.7001953125,5952.85009765625,5883.0,5883.64990234375,0.014053586439350063,0.01395575035978997,62.05029296875,69.85009765625,0.011748001978189005,5847.862524414062,81.71844672566351,1.1972531884616957,0.0,0.0,0.0
2013-03-11,5942.35009765625,5971.2001953125,5930.35009765625,5946.10009765625,-0.0005634488026979856,-0.000563607599626711,-3.75,40.85009765625,0.006874401034089506,5850.0875244140625,83.73212855303004,1.1018777957347028,0.0,0.0,0.0
2013-03-12,5914.10009765625,5952.0,5893.64990234375,5944.60009765625,-0.00475401138198539,-0.0047653476368216515,-30.5,58.35009765625,0.009866268188354482,5849.667529296875,83.37007941229496,0.7728500298138498,0.0,0.0,0.0
2013-03-13,5851.2001953125,5893.85009765625,5842.25,5884.7998046875,-0.01063558298052436,-0.010692545036311767,-33.599609375,51.60009765625,0.008818720251203805,5845.580029296875,81.04353156580017,0.06934749642618598,0.0,0.0,0.0
2013-03-14,5908.9501953125,5920.14990234375,5791.75,5845.9501953125,0.009869769974075515,0.009821381919884518,63.0,128.39990234375,0.021729731695083184,5846.180029296875,81.4870703818307,0.7703082921192038,0.0,0.0,0.0
2013-03-15,5872.60009765625,5945.64990234375,5861.0,5914.89990234375,-0.006151701479069183,-0.006170701154912373,-42.2998046875,84.64990234375,0.014414382204831844,5845.4400390625,81.15958954139589,0.3346500240725987,0.0,0.0,0.0
2013-03-18,5835.25,5850.2001953125,5814.35009765625,5816.75,-0.0063600614779059095,-0.0063803728356968134,18.5,35.85009765625,0.006143712378432801,5842.292529296875,80.22099966904118,-0.08778909918761166,0.0,0.0,0.0
2013-03-19,5745.9501953125,5863.60009765625,5724.2998046875,5859.5,-0.015303509650400615,-0.015421816917123578,-113.5498046875,139.30029296875,0.0242432127383196,5832.605029296875,79.53463521075525,-1.0895232467559834,0.0,0.0,0.0
2013-03-20,5694.39990234375,5745.2998046875,5682.2998046875,5740.5498046875,-0.008971587155559457,-0.009012074180768975,-46.14990234375,63.0,0.01106350117315609,5820.172534179687,80.78583636032768,-1.5568648850146924,0.0,0.0,0.0
2013-03-21,5658.75,5757.75,5647.9501953125,5705.89990234375,-0.00626051962544405,-0.006280198856235595,-47.14990234375,109.7998046875,0.019403544013695605,5810.497534179687,88.00623004258321,-1.7242817253535538,0.0,0.0,0.0
2013-03-22,5651.35009765625,5691.4501953125,5631.7998046875,5659.7998046875,-0.0013076920421912774,-0.0013085478175716774,-8.44970703125,59.650390625,0.010555069070970926,5800.550048828125,94.28999793968944,-1.5823518340440257,0.0,0.0,0.0
2013-03-25,5633.85009765625,5718.39990234375,5624.39990234375,5707.2998046875,-0.003096605182407286,-0.0031014095850241405,-73.44970703125,94.0,0.016684859975082608,5789.505053710937,100.35014257686971,-1.5511184344900486,0.0,0.0,0.0
2013-03-26,5641.60009765625,5655.2998046875,5612.0498046875,5613.75,0.0013756134553923882,0.0013746681660056223,27.85009765625,43.25,0.007666264756689828,5783.517553710937,105.5559324266825,-1.3444763623613554,0.0,0.0,0.0
2013-03-28,5682.5498046875,5692.9501953125,5604.85009765625,5647.75,0.007258527070761689,0.007232310747962538,34.7998046875,88.10009765625,0.015503620854070962,5777.800048828125,107.86459454848952,-0.8830538374462266,0.0,0.0,0.0
2013-04-01,5704.39990234375,5720.9501953125,5675.89990234375,5697.35009765625,0.0038451220679536213,0.003837748481610424,7.0498046875,45.05029296875,0.007897464017247514,5778.3675537109375,107.42419132904413,-0.6885567436167329,0.0,0.0,0.0
2013-04-02,5748.10009765625,5754.60009765625,5687.14990234375,5701.7001953125,0.007660787472937303,0.0076315926493432315,46.39990234375,67.4501953125,0.011734345986772634,5779.787548828125,106.79372961170904,-0.2967164016753369,0.0,0.0,0.0
2013-04-03,5672.89990234375,5744.9501953125,5650.10009765625,5740.2001953125,-0.013082617566656962,-0.013168948793470324,-67.30029296875,94.85009765625,0.016719860968649,5778.507543945312,107.96628326757752,-0.9781539051393493,0.0,0.0,0.0
2013-04-04,5574.75,5644.4501953125,5565.64990234375,5640.64990234375,-0.017301539606436434,-0.017452960325511746,-65.89990234375,78.80029296875,0.01413521556459931,5768.032543945313,117.15201472822596,-1.649843960376588,0.0,0.0,0.0
2013-04-05,5553.25,5577.2998046875,5534.7001953125,5568.10009765625,-0.003856675187228098,-0.003864131335780677,-14.85009765625,42.599609375,0.0076711131994777835,5754.7650390625,125.82804191723207,-1.6015113641763108,0.0,0.0,0.0
2013-04-08,5542.9501953125,5569.2001953125,5537.0498046875,5550.5,-0.001854734558591864,-0.0018564567084833458,-7.5498046875,32.150390625,0.005800230832344224,5738.74755859375,131.5446223258175,-1.4884482529151781,0.0,0.0,0.0
2013-04-09,5495.10009765625,5603.0498046875,5487.0,5568.75,-0.008632604654596254,-0.008670081423453112,-73.64990234375,116.0498046875,0.0211187790258811,5716.217553710938,132.81535155602398,-1.6648486298017773,0.0,0.0,0.0
2013-04-10,5558.7001953125,5569.25,5477.2001953125,5536.25,0.01157396526468668,0.011507499287045326,22.4501953125,92.0498046875,0.016559591532769313,5697.03505859375,125.96466984985564,-1.098203674459985,0.0,0.0,0.0
2013-04-11,5594.0,5610.64990234375,5542.85009765625,5601.64990234375,0.006350370310898912,0.006330291669064339,-7.64990234375,67.7998046875,0.01212009379469074,5681.030053710938,116.94592800172664,-0.7441905434249315,0.0,0.0,0.0
2013-04-12,5528.5498046875,5544.5,5494.89990234375,5520.7001953125,-0.011700070667232776,-0.01176905510382896,7.849609375,49.60009765625,0.008971628982015409,5664.897534179688,114.46393064803063,-1.1911851071360493,0.0,0.0,0.0
2013-04-15,5568.39990234375,5592.85009765625,5500.2998046875,5508.5,0.007208056192685941,0.007182202318757875,59.89990234375,92.55029296875,0.016620626138901303,5647.87001953125,100.75744804921841,-0.7887269747907913,0.0,0.0,0.0
2013-04-16,5688.9501953125,5699.25,5555.85009765625,5562.4501953125,0.0216490006254777,0.021417989176254947,126.5,143.39990234375,0.025206742442903895,5638.687524414063,86.56813924273283,0.5806139688125104,0.0,0.0,0.0
2013-04-17,5688.7001953125,5732.14990234375,5669.0,5708.64990234375,-4.394483892755652e-05,-4.394580453027964e-05,-19.94970703125,63.14990234375,0.011100936976039913,5631.360034179687,74.40197722551693,0.7706806091861128,0.0,0.0,0.0
2013-04-18,5783.10009765625,5794.35009765625,5681.85009765625,5682.7001953125,0.0165942832462036,0.016458102609584743,100.39990234375,112.5,0.01945323409594683,5633.217529296875,77.7995285331,1.9265228361327034,0.0,0.0,0.0
2013-04-22,5834.39990234375,5844.85009765625,5789.7998046875,5789.85009765625,0.008870640974775856,0.008831527973868913,44.5498046875,55.05029296875,0.009435467895616072,5640.217529296875,89.07525813147966,2.179981030874498,0.0,0.0,0.0
2013-04-23,5836.89990234375,5844.2998046875,5791.5498046875,5843.10009765625,0.0004284930827240796,0.0004284013057793631,-6.2001953125,52.75,0.009037331611395076,5649.125024414063,99.34185120723775,1.8901890356157005,0.0,0.0,0.0
2013-04-25,5916.2998046875,5924.60009765625,5853.2998046875,5856.10009765625,0.013603094737305366,0.013511403233731597,60.19970703125,71.30029296875,0.012051500992606662,5662.372509765625,115.93436426311658,2.190267713424288,0.0,0.0,0.0
2013-04-26,5871.4501953125,5907.0498046875,5860.5,5899.75,-0.007580685708230228,-0.007609565149353201,-28.2998046875,46.5498046875,0.007928161380754495,5674.252514648438,124.70006537911478,1.5813759204098197,0.0,0.0,0.0
2013-04-29,5904.10009765625,5918.64990234375,5868.7998046875,5877.60009765625,0.005560790138323224,0.0055453860244868425,26.5,49.85009765625,0.008443301575466003,5687.377514648438,134.51089534908854,1.611189803215304,0.0,0.0,0.0
2013-04-30,5930.2001953125,5962.2998046875,5867.7998046875,5932.60009765625,0.004420673298985989,0.004410930824423511,-2.39990234375,94.5,0.015935381081181223,5699.760034179688,145.03056847423463,1.5889075217529118,0.0,0.0,0.0
2013-05-02,5999.35009765625,6019.4501953125,5910.9501953125,5911.39990234375,0.011660635402900743,0.011593174115103801,87.9501953125,108.5,0.01808529227897325,5714.507543945312,159.77391047793284,1.7827851421980365,0.0,0.0,0.0
2013-05-03,5944.0,6000.2998046875,5930.14990234375,5993.5,-0.009226015610903193,-0.009268838888589223,-49.5,70.14990234375,0.011801800528894684,5724.3025390625,167.747591723724,1.309690700653016,0.0,0.0,0.0
2013-05-06,5971.0498046875,5976.5,5928.4501953125,5944.89990234375,0.004550774678246938,0.004540451211160536,26.14990234375,48.0498046875,0.008047128437913728,5739.210034179688,175.984920088337,1.317384298560573,0.0,0.0,0.0
2013-05-07,6043.5498046875,6050.5,5982.9501953125,5983.4501953125,0.012141918485269576,0.012068796690554202,60.099609375,67.5498046875,0.011177173494145279,5762.6500244140625,183.9665415944288,1.5269068920842517,0.0,0.0,0.0
2013-05-08,6069.2998046875,6083.5498046875,6024.9501953125,6064.14990234375,0.004260740927464202,0.0042516896717678145,5.14990234375,58.599609375,0.009655085637677972,5788.4525146484375,189.1672091826803,1.4846510198701828,0.0,0.0,0.0
2013-05-09,6050.14990234375,6084.7001953125,6040.4501953125,6078.35009765625,-0.0031552078427498076,-0.0031601960062404705,-28.2001953125,44.25,0.0073138683692544745,5813.8125,188.5194369925691,1.2536500538831217,0.0,0.0,0.0
2013-05-10,6094.75,6105.2998046875,6045.60009765625,6046.25,0.007371734316693912,0.0073446958820698885,48.5,59.69970703125,0.00979526757147545,5843.794995117188,182.75973119535774,1.3731416830251215,0.0,0.0,0.0
2013-05-13,5980.4501953125,6104.9501953125,5972.89990234375,6098.2001953125,-0.01875381347676275,-0.018931896238816203,-117.75,132.05029296875,0.02208032650656493,5864.882495117187,172.15709064461313,0.6712921307080002,0.0,0.0,0.0
2013-05-14,5995.39990234375,6026.2001953125,5970.0498046875,5989.7001953125,0.002499762817683493,0.0024966436077198026,5.69970703125,56.150390625,0.009365578867065969,5884.952490234375,162.01438965872333,0.6817135955764689,0.0,0.0,0.0
2013-05-15,6146.75,6157.10009765625,6018.85009765625,6018.85009765625,0.025244370704460284,0.024930994618493872,127.89990234375,138.25,0.02249156058079473,5915.8625,148.87845173929787,1.5508456549797318,0.0,0.0,0.0
2013-05-16,6169.89990234375,6187.2998046875,6128.25,6128.25,0.0037662020325781587,0.003759127650507598,41.64990234375,59.0498046875,0.009570626042906927,5945.9375,135.1112031221237,1.6576153358749672,0.0,0.0,0.0
2013-05-17,6187.2998046875,6199.9501953125,6146.14990234375,6172.9501953125,0.0028201271688605978,0.0028161580707262417,14.349609375,53.80029296875,0.008695278177403152,5970.85498046875,131.11693809813048,1.6507769885288084,0.0,0.0,0.0
2013-05-20,6156.89990234375,6229.4501953125,6146.0498046875,6198.0,-0.004913274498306808,-0.004925384313636034,-41.10009765625,83.400390625,0.013545841567645421,5994.264965820313,119.35842076748385,1.3625761423256284,0.0,0.0,0.0
2013-05-21,6114.10009765625,6180.25,6102.35009765625,6152.35009765625,-0.006951518680887947,-0.006975793048095481,-38.25,77.89990234375,0.012741025024044303,6010.814965820313,111.20725715372414,0.9287625149603673,0.0,0.0,0.0
2013-05-22,6094.5,6147.60009765625,6074.4501953125,6127.0498046875,-0.0032057207672742116,-0.0032108700979154446,-32.5498046875,73.14990234375,0.012002609294240709,6023.819970703125,104.49687331348879,0.6763841544314516,0.0,0.0,0.0
2013-05-23,5967.0498046875,6081.4501953125,5955.7001953125,6050.39990234375,-0.020912330020920522,-0.021134089920608477,-83.35009765625,125.75,0.021074065763824413,6030.327465820313,95.94656518729975,-0.6595093947270205,0.0,0.0,0.0
2013-05-24,5983.5498046875,6015.2998046875,5936.7998046875,6010.7001953125,0.0027651855674202253,0.002761369474992902,-27.150390625,78.5,0.013119302514788675,6033.689965820313,92.86913203286339,-0.5399012571267477,0.0,0.0,0.0
2013-05-27,6083.14990234375,6099.89990234375,5975.5498046875,5989.39990234375,0.016645653651653936,0.016508633198256576,93.75,124.35009765625,0.020441728323732363,6044.274951171875,85.1477174323444,0.45655893480367166,0.0,0.0,0.0
2013-05-28,6111.25,6127.64990234375,6055.39990234375,6086.35009765625,0.004619333422216654,0.004608697044323107,24.89990234375,72.25,0.011822458580486807,6054.6324462890625,79.6187148722221,0.7111086106049497,0.0,0.0,0.0
2013-05-29,6104.2998046875,6125.0498046875,6069.7998046875,6120.4501953125,-0.0011372788402536083,-0.0011379260325724719,-16.150390625,55.25,0.009050997127889008,6063.337426757813,74.66119372067867,0.5486434905251444,0.0,0.0,0.0
2013-05-30,6124.0498046875,6133.75,6072.14990234375,6072.14990234375,0.0032354243126841986,0.0032302015895608275,51.89990234375,61.60009765625,0.010058719249654005,6069.572412109375,74.24202839000316,0.733781036961271,0.0,0.0,0.0
2013-05-31,5985.9501953125,6106.25,5975.5498046875,6098.7001953125,-0.022550373328005135,-0.022808521266850956,-112.75,130.7001953125,0.021834494282102313,6071.669921875,71.03073846267196,-1.2067976261790856,0.0,0.0,0.0
2013-06-03,5939.2998046875,6011.0,5916.35009765625,5997.35009765625,-0.007793314194550316,-0.007823840773196913,-58.05029296875,94.64990234375,0.015936205521911696,6070.082421875,73.702455554645,-1.7744675696800167,0.0,0.0,0.0
2013-06-04,5919.4501953125,5981.60009765625,5910.25,5941.10009765625,-0.0033420790375549014,-0.00334767625808323,-21.64990234375,71.35009765625,0.012053500798562471,6063.87744140625,80.92395370863582,-1.7847280004849468,0.0,0.0,0.0
2013-06-05,5923.85009765625,5935.2001953125,5883.7001953125,5908.2998046875,0.0007432957789279548,0.0007430196714316884,15.55029296875,51.5,0.00869367035813006,6056.604956054687,86.73781227999244,-1.5305303985521355,0.0,0.0,0.0
2013-06-06,5921.39990234375,5956.5498046875,5869.5,5895.0,-0.0004136153467944048,-0.0004137009092160573,26.39990234375,87.0498046875,0.014700882582350975,6050.167456054687,91.86816188912182,-1.401655928049918,0.0,0.0,0.0
2013-06-07,5881.0,5972.7001953125,5871.2998046875,5900.0498046875,-0.006822694465840606,-0.006846075453972334,-19.0498046875,101.400390625,0.017242032073626935,6039.479956054687,98.59566448437992,-1.6073724629118396,0.0,0.0,0.0
2013-06-10,5878.0,5931.64990234375,5857.39990234375,5907.89990234375,-0.0005101173269852488,-0.0005102474810933533,-29.89990234375,74.25,0.012631847567199728,6034.357446289063,104.31921089551047,-1.498836551262601,0.0,0.0,0.0
2013-06-11,5788.7998046875,5868.0498046875,5780.35009765625,5848.75,-0.01517526289766924,-0.01529158551760873,-59.9501953125,87.69970703125,0.015149894622411172,6024.02744140625,117.74507310655022,-1.997770526719931,0.0,0.0,0.0
2013-06-12,5760.2001953125,5792.89990234375,5738.60009765625,5771.75,-0.004940507590509791,-0.004952752244654958,-11.5498046875,54.2998046875,0.009426721788539183,6004.699951171875,127.83358721706784,-1.91264096691742,0.0,0.0,0.0
2013-06-13,5699.10009765625,5729.85009765625,5683.10009765625,5709.35009765625,-0.010607287174840163,-0.010663945462104954,-10.25,46.75,0.008203049463761112,5981.1599609375,138.69783859579974,-2.033628397795318,1.0,0.0,0.0
2013-06-14,5808.39990234375,5819.39990234375,5739.39990234375,5748.9501953125,0.019178432176063964,0.018996844089153475,59.44970703125,80.0,0.013773156350291785,5962.2149658203125,134.8837441058081,-1.1403528608747986,1.0,1.0,1.0
2013-06-17,5850.0498046875,5854.89990234375,5770.25,5820.39990234375,0.007170632711935632,0.007145045967808824,29.64990234375,84.64990234375,0.014469945585065298,5946.8724609375,128.89200167036108,-0.7511921220497647,1.0,1.0,1.0
2013-06-18,5813.60009765625,5863.39990234375,5804.2998046875,5841.89990234375,-0.006230666105106253,-0.006250157711134042,-28.2998046875,59.10009765625,0.010165834708871044,5931.8474609375,125.85104847215793,-0.9395818685404892,1.0,1.0,1.0
2013-06-19,5822.25,5828.39990234375,5777.89990234375,5805.75,0.0014878736408507898,0.0014867678535771553,16.5,50.5,0.008673622740349522,5918.2349609375,121.99676300381208,-0.7867828504146488,1.0,1.0,1.0
2013-06-20,5655.89990234375,5755.0,5645.64990234375,5754.14990234375,-0.028571445344368618,-0.028987554139514253,-98.25,109.35009765625,0.019333810630371373,5902.677465820312,134.6295256572804,-1.8330122034654668,1.0,1.0,1.0
2013-06-21,5667.64990234375,5686.14990234375,5616.85009765625,5639.89990234375,0.002077476653207899,0.0020753216826701094,27.75,69.2998046875,0.012227255720019398,5886.882470703125,142.9179111791146,-1.5339754587136243,1.0,1.0,1.0
2013-06-24,5590.25,5640.0,5566.25,5638.0498046875,-0.013656436737869537,-0.013750543628800106,-47.7998046875,73.75,0.013192612137203167,5862.237475585937,149.63243731616342,-1.8177039715743306,1.0,1.0,1.0
2013-06-25,5609.10009765625,5666.25,5570.25,5606.9501953125,0.0033719596898618143,0.003366287381407146,2.14990234375,96.0,0.017115044896437736,5837.12998046875,147.7677815847697,-1.5431637422375872,1.0,1.0,1.0
2013-06-26,5588.7001953125,5635.25,5579.35009765625,5627.9501953125,-0.003636929630169039,-0.0036435593381386397,-39.25,55.89990234375,0.010002308298919993,5811.35,143.62167471951443,-1.55025211286753,1.0,1.0,1.0
2013-06-27,5682.35009765625,5699.35009765625,5630.9501953125,5647.9501953125,0.01675700951400083,0.01661815982028318,34.39990234375,68.39990234375,0.012037255918455697,5789.2650146484375,125.86989919190908,-0.8494081402987251,1.0,1.0,1.0
2013-06-28,5842.2001953125,5852.9501953125,5749.5,5749.5,0.02813098364392963,0.0277425749122853,92.7001953125,103.4501953125,0.017707403350454072,5782.0775146484375,117.89943727001287,0.5099488348393874,0.0,1.0,1.0
2013-07-01,5898.85009765625,5904.35009765625,5822.2001953125,5834.10009765625,0.009696672563395348,0.009649961552167819,64.75,82.14990234375,0.013926426504106294,5780.055029296875,115.38047987336964,1.0295941608992547,0.0,0.0,0.0
